"","blog.txt","news.txt","twitter.txt"
"husband wife",2,2,1
"hyde park",7,2,4
"ice cream",92,5,102
"ice water",5,1,5
"idea much",5,1,5
"idea people",3,1,1
"idea start",2,1,1
"ideal world",2,1,1
"ignorant people",1,1,2
"illegal immigrants",2,7,3
"illinois state",2,2,1
"imagine s",4,1,1
"imagine will",3,1,4
"immediately began",2,2,1
"immigration laws",1,3,1
"imperial stout",11,5,2
"important decisions",1,1,1
"important part",11,2,4
"important people",3,1,1
"important remember",6,1,1
"important role",6,2,1
"important us",7,1,1
"impossible find",1,2,1
"improve quality",1,1,2
"incident involved",1,1,1
"including new",6,1,1
"including one",6,1,1
"including top",1,1,1
"including us",4,1,3
"income tax",3,7,4
"increase traffic",2,1,1
"increased risk",4,1,1
"increasing number",2,1,1
"independence day",2,3,8
"india s",2,1,1
"indie rock",3,2,1
"individual can",3,2,1
"indoor air",1,1,1
"indoor outdoor",3,1,1
"industry leaders",1,1,1
"industry s",5,6,1
"industry will",1,1,1
"information available",3,1,1
"information call",1,1,1
"information one",1,1,1
"information technology",5,1,2
"information will",4,1,1
"infrastructure projects",1,1,1
"initiative will",1,1,1
"injury just",1,1,1
"inner city",4,1,2
"inside re",1,2,2
"instead getting",2,1,2
"instead s",9,3,3
"instead three",1,1,1
"instead trying",3,2,2
"instead using",4,1,1
"institute technology",5,1,2
"institution s",2,1,1
"insurance can",2,1,1
"insurance company",7,1,3
"insurance coverage",3,2,1
"interest rates",7,4,2
"interested hearing",1,1,2
"interesting see",18,1,13
"interesting stuff",2,1,4
"interesting things",4,1,3
"interior design",10,1,4
"international auto",1,1,1
"international auto show",1,1,1
"international film",3,1,1
"international film festival",3,1,1
"internet service",3,2,2
"interview last",1,1,2
"interview s",1,1,1
"interview us",1,1,1
"invited wedding",1,1,1
"involves lot",3,1,1
"ipad s",1,4,2
"iphone ipad",2,1,3
"iphone ipod",1,1,2
"iphone ipod touch",1,1,2
"ipod touch",1,1,6
"iran s",6,5,1
"iran s nuclear",1,3,1
"iraq war",4,1,2
"island called",2,1,1
"island s",5,1,1
"israel s",15,2,1
"issue journal",1,1,1
"issue one",1,1,1
"issue whether",1,2,2
"issues re",2,1,1
"italian dinner",1,1,1
"italy s",5,1,2
"ivy league",1,2,1
"j lo",2,1,5
"jack johnson",1,2,2
"jack white",1,2,9
"jackson s",6,1,5
"jail time",1,1,3
"jake s",3,1,2
"james brown",7,1,7
"james franco",2,1,1
"james made",1,1,1
"james madison",1,1,2
"jan 13",1,1,1
"jan brewer",1,3,1
"january 2011",7,2,1
"jazz festival",2,1,2
"jazz music",3,1,1
"jefferson s",1,2,1
"jennifer lawrence",1,1,2
"jeremy lin",4,1,9
"jersey shore",4,1,16
"jesus christ",56,2,8
"jimmy carter",1,1,3
"job also",3,1,1
"job back",1,1,1
"job can",4,2,3
"job creation",6,5,2
"job done",15,2,6
"job explaining",2,1,1
"job getting",6,1,1
"job keeping",5,1,1
"job long",1,2,1
"job make",3,1,4
"job seekers",1,1,3
"job think",5,1,1
"jobs bill",1,3,1
"jobs jobs",1,1,2
"jobs people",1,1,1
"jobs since",1,2,1
"joe paterno",1,1,8
"joe s",16,3,10
"john adams",1,1,4
"john c",1,1,3
"john c reilly",1,1,1
"john cena",4,1,6
"john d",1,1,7
"john f",3,2,1
"john f kennedy",2,1,1
"john mccain",2,4,3
"john prine",1,1,1
"john s",16,3,12
"john steinbeck",1,1,1
"john travolta",1,1,6
"johnny depp",3,1,8
"johnny s",5,1,3
"johns hopkins",3,3,1
"johnston s",2,1,1
"join conversation",1,1,5
"join us",28,3,137
"joint venture",3,1,1
"jordan said",1,1,1
"jose canseco",1,1,3
"joy just",1,1,1
"joy love",4,1,3
"jp morgan",1,1,4
"judd apatow",1,1,1
"judge book",1,1,1
"judge rules",1,1,1
"judge s",2,1,1
"julia roberts",1,2,1
"july 2011",3,1,1
"july 29",1,1,2
"july august",1,1,1
"july festivities",2,1,1
"june 2011",2,1,1
"june will",1,1,2
"junior high",5,1,4
"junior high school",3,1,1
"junk mail",1,1,1
"jurassic park",1,1,1
"jury s",3,1,1
"just 10",5,1,5
"just 150",1,1,2
"just 20",1,1,1
"just ahead",4,4,1
"just always",4,1,3
"just amazing",5,1,12
"just another",32,3,27
"just anything",7,1,1
"just ask",8,4,10
"just back",1,1,5
"just bad",4,2,12
"just badly",1,1,1
"just became",1,2,5
"just beginning",10,3,4
"just begun",5,1,2
"just believe",9,1,5
"just big",10,1,2
"just bit",24,1,9
"just blend",1,1,1
"just book",4,1,1
"just brilliant",1,1,2
"just call",6,1,11
"just called",4,1,21
"just case",25,2,17
"just cause",2,1,17
"just come",10,1,12
"just cool",2,1,3
"just days",10,1,5
"just different",6,1,2
"just disappointed",1,1,2
"just enjoying",4,1,3
"just enough",31,3,8
"just every",12,1,3
"just everyone",2,1,5
"just everything",6,1,7
"just excuse",2,1,1
"just fall",2,1,5
"just feel",16,3,18
"just felt",7,1,7
"just fine",21,1,13
"just finished",16,1,109
"just first",5,1,5
"just four",4,1,1
"just get",63,3,72
"just getting",10,2,33
"just give",12,1,19
"just given",5,1,1
"just giving",7,1,3
"just glad",5,2,11
"just go",28,1,45
"just go ahead",2,1,1
"just going",20,4,27
"just gonna",3,1,22
"just good",19,2,21
"just got",28,2,360
"just great",6,1,14
"just guy",1,1,1
"just happen",6,1,4
"just hard",5,1,4
"just helped",1,1,2
"just high",3,3,1
"just hit",5,2,23
"just hope",15,2,22
"just hour",2,1,1
"just hours",5,1,6
"just important",9,3,2
"just job",1,1,5
"just kind",10,1,5
"just knew",4,1,2
"just last",9,1,3
"just launched",1,1,3
"just let",31,3,41
"just let go",2,1,6
"just let happen",3,1,1
"just like",127,17,133
"just like one",1,1,1
"just like real",2,1,2
"just little",46,2,25
"just long",5,1,6
"just look",26,1,16
"just looking",14,4,7
"just love",41,2,38
"just made",14,2,69
"just make",32,3,24
"just many",9,1,4
"just matter",6,1,1
"just mentioned",4,1,3
"just minutes",4,1,10
"just much",40,1,15
"just need",32,2,73
"just never",10,3,12
"just new",4,1,2
"just normal",4,1,4
"just north",1,1,3
"just odd",1,1,1
"just ok",1,1,3
"just one",88,12,58
"just opposite",5,1,2
"just outside",5,2,3
"just passed",4,1,9
"just past",6,2,4
"just picked",1,1,13
"just plain",29,1,2
"just played",1,2,15
"just put",14,2,21
"just really",18,1,26
"just remember",9,1,11
"just respond",1,1,2
"just returned",2,2,4
"just road",3,1,1
"just s",11,1,6
"just say",44,1,53
"just saying",11,4,28
"just scared",1,1,3
"just see",16,4,22
"just seem",13,1,7
"just serious",2,1,1
"just short",10,3,2
"just show",6,1,14
"just sit",15,1,16
"just something",15,2,10
"just south",4,2,3
"just speaking",2,1,3
"just started",19,1,31
"just stay",13,2,17
"just stop",10,1,16
"just style",1,1,1
"just sure",9,1,3
"just take",23,2,13
"just taken",5,1,1
"just tell",13,1,22
"just think",21,2,28
"just thinking",5,1,25
"just three",8,7,1
"just throw",3,1,7
"just time",13,2,29
"just told",3,1,27
"just try",6,1,10
"just trying",9,4,22
"just trying get",2,2,4
"just turned",8,1,9
"just two",23,5,5
"just wait",9,1,18
"just wanna",1,1,61
"just want",73,7,131
"just want get",1,1,2
"just want see",1,1,1
"just wanted",33,5,59
"just wanted make",1,1,4
"just wants",8,2,5
"just week",8,2,3
"just weeks",2,2,1
"just weird",3,1,3
"just wish",10,1,17
"just woman",1,1,1
"just wonderful",3,1,1
"just work",5,1,4
"just write",4,1,2
"just wrong",5,1,6
"just yet",12,2,5
"justice system",7,2,1
"justin bieber",1,1,78
"justin blackmon",1,1,2
"justin timberlake",1,1,5
"k 12",2,1,3
"k pop",2,1,1
"kansas city",12,13,18
"kansas city mo",2,1,1
"kanye west",1,1,6
"kate hudson",1,1,1
"kate upton",2,1,2
"keep asking",1,1,3
"keep busy",5,1,5
"keep coming",8,1,9
"keep eye",15,3,19
"keep eyes",6,1,13
"keep getting",5,1,14
"keep going",24,1,26
"keep happening",1,1,1
"keep mind",21,2,12
"keep open",1,1,2
"keep open mind",1,1,1
"keep saying",1,1,9
"keep sending",2,2,1
"keep straight",2,1,2
"keep time",1,1,1
"keep track",16,1,4
"keep warm",11,2,5
"keep watching",1,1,8
"keep way",2,1,5
"keep working",3,1,11
"keeping secrets",2,1,1
"keeps us",6,1,3
"kelly s",1,3,2
"kennedy s",2,1,3
"kentucky derby",4,1,8
"kept going",7,1,3
"kept thinking",2,1,2
"key component",1,1,1
"key lime",2,1,4
"key lime pie",2,1,4
"key players",2,1,1
"keynote speaker",1,2,2
"kicking around",3,1,1
"kid cudi",1,1,3
"kid s",16,3,18
"kidding course",1,1,1
"kids can",13,1,4
"kids excited",2,1,3
"kids go",7,1,8
"kids grown",1,1,1
"kids just",3,1,3
"kids like",6,1,3
"kids s",1,4,1
"kill anyone",1,1,1
"kill time",1,1,2
"kill us",2,1,1
"killed many",1,1,1
"killed us",1,1,2
"kim kardashian",2,1,12
"kind funny",2,1,1
"kind go",1,1,1
"kind hearted",3,1,1
"kind man",1,1,2
"kind music",2,2,1
"kind people",4,1,1
"kind person",8,1,4
"kind stuff",3,1,2
"kind thing",8,1,1
"kind weird",3,1,3
"kind words",4,1,34
"king jr",5,1,9
"king pop",1,1,1
"king s",9,2,9
"king said",3,2,1
"kitchen sink",4,1,3
"kitchen table",8,1,4
"knew going",13,1,5
"knew nothing",2,1,1
"knew something",7,1,3
"knew use",1,1,3
"know ù",10,1,2
"know also",6,1,3
"know another",5,1,4
"know answer",3,1,8
"know answers",3,1,1
"know back",1,1,2
"know better",18,2,11
"know body",1,1,1
"know buy",2,1,1
"know can",35,4,78
"know can make",3,1,3
"know d",19,1,16
"know ever",5,2,6
"know everything",6,1,10
"know exactly",16,2,7
"know facebook",1,1,1
"know feel",12,1,14
"know friends",1,1,2
"know future",1,1,1
"know get",12,1,29
"know go",4,1,8
"know going",16,1,16
"know guys",5,2,6
"know happen",1,1,2
"know happens",5,1,1
"know hard",2,1,7
"know just",23,2,35
"know last",4,2,4
"know ll",27,2,34
"know love",26,1,32
"know m",64,1,101
"know m going",9,1,9
"know made",6,1,4
"know many",22,4,14
"know many people",5,1,3
"know means",8,1,18
"know now",12,3,8
"know one",20,2,23
"know one way",1,1,1
"know part",4,1,1
"know probably",7,1,4
"know re",48,5,96
"know re talking",4,1,6
"know re thinking",4,1,2
"know s",106,12,156
"know s going",7,1,10
"know s good",3,1,6
"know say",7,2,14
"know small",2,1,4
"know soon",2,1,2
"know things",10,1,7
"know thought",1,1,3
"know tired",1,1,1
"know use",4,1,5
"know ve",29,4,24
"know ve got",6,1,6
"know want",18,1,36
"know whether",10,2,8
"know will",56,5,42
"know will get",2,1,1
"know without",4,1,4
"know work",7,1,5
"know yet",7,1,12
"knowing re",2,2,6
"knows get",1,1,1
"knows just",4,1,1
"knows much",5,1,1
"knows s",15,2,8
"knows well",3,1,1
"kobe bryant",2,1,12
"kohl s",1,1,4
"kung fu",5,1,2
"l jackson",1,1,3
"l smith",1,1,1
"label s",1,1,1
"labor day",2,3,15
"labor day weekend",2,1,4
"laden s",5,3,2
"ladies get",2,1,5
"ladies like",1,1,1
"lady gaga",8,3,17
"lady s",10,2,6
"lake city",2,2,2
"lake erie",3,2,1
"lamb s",2,1,1
"land use",3,1,1
"language skills",3,1,1
"large collection",2,1,1
"large group",3,1,1
"large number",15,2,3
"large quantity",2,1,2
"large scale",11,1,3
"large small",5,1,2
"las vegas",18,8,48
"last 10",5,3,4
"last 10 years",2,2,1
"last 12",3,2,2
"last 20",3,1,1
"last 24",2,1,1
"last book",7,1,2
"last chance",3,2,13
"last christmas",2,1,1
"last couple",23,1,15
"last couple years",3,1,2
"last day",25,2,91
"last days",13,1,10
"last even",1,1,2
"last five",3,2,3
"last five years",2,2,2
"last four",6,5,2
"last friday",10,2,5
"last game",1,2,4
"last half",2,1,2
"last least",13,1,3
"last line",2,1,1
"last long",10,1,6
"last longer",4,1,2
"last man",1,1,1
"last minute",27,4,38
"last month",42,29,14
"last month s",4,1,1
"last night",180,7,581
"last night s",8,1,39
"last night will",1,1,2
"last one",19,2,19
"last place",4,1,3
"last quarter",4,1,2
"last regular",1,1,1
"last regular season",1,1,1
"last remaining",2,1,1
"last saturday",9,1,2
"last saw",3,1,1
"last season",12,24,13
"last seen",5,1,1
"last several",10,1,1
"last summer",22,6,7
"last three",9,5,3
"last thursday",8,2,2
"last time",58,7,71
"last time saw",1,1,7
"last time took",1,1,1
"last trip",3,1,1
"last tuesday",7,1,2
"last two",24,10,17
"last two weeks",3,3,5
"last two years",4,2,2
"last visit",1,1,1
"last week",196,56,110
"last week m",3,1,2
"last week s",15,6,6
"last weekend",30,6,16
"last weeks",20,1,4
"last word",4,1,2
"last year",209,107,102
"last year s",17,10,9
"last years",21,1,3
"late 2010",2,1,1
"late 60s",3,1,1
"late february",5,1,1
"late get",3,1,4
"late june",2,1,1
"late last",11,7,5
"late last night",6,1,4
"late may",1,1,3
"late morning",4,1,3
"late night",28,3,57
"late one",1,2,1
"late season",2,2,2
"late year",1,1,1
"lately know",1,1,2
"later back",2,1,1
"later day",10,2,4
"later life",3,2,2
"later month",5,2,2
"later today",7,1,25
"later week",9,2,12
"later year",12,4,5
"latest news",1,1,1
"latin american",2,1,3
"laughing hard",3,1,8
"launch day",1,1,1
"law center",2,2,1
"law enforcement",11,13,3
"law firm",4,5,2
"law just",2,1,4
"law order",2,1,3
"law requires",1,1,1
"law review",2,1,1
"law s",4,3,4
"law school",6,2,15
"lawyer s",3,1,1
"lawyers try",1,1,1
"lay egg",1,1,1
"lead us",5,1,2
"leaders must",1,1,2
"leaders will",1,1,2
"leadership conference",1,1,1
"league baseball",1,2,1
"league games",3,1,1
"league season",1,2,2
"learn anything",2,2,2
"learn craft",1,1,1
"learn new",8,1,7
"learned lot",14,2,10
"learning curve",5,1,1
"least 10",3,1,2
"least 20",4,5,3
"least 50",1,1,1
"least another",1,1,2
"least can",11,2,14
"least favorite",3,1,8
"least five",2,1,1
"least four",5,1,1
"least good",2,2,3
"least little",4,1,1
"least now",8,1,5
"least one",49,9,22
"least re",3,1,9
"least s",18,1,22
"least three",10,2,1
"least try",2,1,3
"least twice",4,1,6
"least two",17,8,2
"least year",4,3,2
"leave bed",1,1,2
"leave behind",4,1,2
"leave home",7,1,1
"leave house",8,2,5
"leave lot",1,1,1
"leave us",6,1,5
"leave without",4,1,2
"leaves behind",2,1,1
"leaving long",1,1,1
"led astray",2,1,1
"led team",1,1,1
"lee s",2,1,3
"left alone",7,2,2
"left behind",27,3,9
"left building",1,1,3
"left corner",3,1,1
"left game",1,4,3
"left hand",24,1,8
"left handed",3,2,6
"left home",5,2,1
"left now",1,3,3
"left one",5,2,2
"left place",3,1,1
"left side",12,1,3
"left wing",10,2,2
"left work",7,1,6
"legal fees",3,1,1
"legal representation",2,1,1
"legal services",2,1,2
"lemon juice",20,4,2
"lemon peel",2,1,1
"leonard s",2,1,1
"less 10",5,2,4
"less expensive",6,2,1
"less hour",4,1,7
"less less",8,2,4
"less like",4,1,2
"less likely",11,3,2
"less money",6,1,4
"less three",4,1,2
"less two",7,3,1
"less week",5,2,2
"less year",6,3,2
"lesser known",4,1,1
"let alone",36,1,9
"let go",64,2,79
"let hair",2,3,1
"let happen",5,3,4
"let introduce",1,1,1
"let just",10,1,3
"let just say",4,1,2
"let know",103,2,278
"let play",2,1,3
"let tell",24,1,4
"let us",67,3,174
"let us know",17,1,137
"let users",1,1,1
"level one",3,1,1
"liberal conservative",1,1,1
"license plate",1,2,5
"license plates",2,1,2
"lie truth",2,1,1
"lies ahead",1,2,1
"life back",4,1,6
"life begins",4,1,2
"life better",5,2,8
"life can",24,2,11
"life change",1,1,2
"life changed",5,1,1
"life changing",15,1,3
"life christ",4,1,1
"life death",16,1,2
"life feel",2,1,1
"life good",13,1,26
"life hope",6,1,2
"life issues",4,1,1
"life kind",1,1,2
"life lessons",3,1,1
"life live",7,1,5
"life m",4,1,11
"life must",7,1,3
"life often",3,1,2
"life open",2,1,3
"life really",6,1,4
"life s",43,2,49
"life said",2,3,1
"life since",3,1,2
"life size",1,2,1
"life skills",2,2,1
"life someone",1,1,4
"life still",5,1,4
"life story",6,1,3
"life support",1,2,1
"life sure",1,1,1
"life threatening",4,6,2
"lifetime achievement",1,1,1
"lifetime achievement award",1,1,1
"light bulbs",2,1,1
"light day",5,3,3
"light end",1,1,4
"light last",1,1,1
"light s",4,2,1
"like ù",9,1,1
"like 20",1,2,7
"like able",7,1,2
"like amazon",1,1,1
"like american",1,1,3
"like another",3,1,6
"like anymore",1,1,4
"like back",5,1,4
"like ball",2,1,2
"like beautiful",2,1,1
"like better",5,1,5
"like big",7,3,16
"like black",3,1,6
"like brain",2,1,3
"like call",7,1,1
"like can",20,4,20
"like cat",4,1,1
"like color",1,1,1
"like consider",1,1,1
"like create",5,1,2
"like daughter",1,2,3
"like david",2,1,2
"like deep",2,1,1
"like drink",2,1,2
"like elvis",1,1,1
"like end",1,1,5
"like every",11,1,12
"like everyone",12,1,19
"like everyone else",9,1,6
"like father",3,1,3
"like fresh",2,1,1
"like fun",10,1,21
"like getting",8,1,12
"like giving",4,1,4
"like going",19,2,21
"like good",24,1,49
"like good idea",6,1,8
"like great",9,1,26
"like guys",2,1,11
"like hear",5,1,14
"like help",4,1,5
"like hot",4,1,7
"like house",3,2,2
"like idea",10,1,14
"like just",34,1,35
"like kid",8,1,4
"like know",22,1,23
"like last",14,1,15
"like last week",2,1,2
"like like",10,1,14
"like little",25,2,14
"like living",4,1,6
"like ll",6,2,20
"like long",3,2,8
"like look",8,1,5
"like lose",1,1,1
"like lot",19,2,17
"like m",37,3,90
"like made",9,1,1
"like make",15,2,19
"like man",6,4,29
"like many",38,2,8
"like many people",1,1,1
"like may",4,1,4
"like might",5,1,5
"like mine",4,1,5
"like miniature",1,1,1
"like mr",1,1,1
"like much",26,2,13
"like need",7,1,19
"like never",3,1,12
"like new",17,2,29
"like new york",2,1,2
"like next",1,1,3
"like nice",5,1,8
"like offer",3,1,2
"like oh",4,2,5
"like ok",1,2,1
"like old",15,1,13
"like one",53,2,46
"like ones",2,1,2
"like paying",1,1,1
"like people",15,3,24
"like place",2,3,4
"like re",31,2,54
"like real",9,1,19
"like real life",4,1,2
"like really",7,2,22
"like regular",3,1,1
"like results",1,1,1
"like right",9,1,14
"like run",1,1,3
"like s",65,9,72
"like s going",3,1,4
"like say",14,2,9
"like see",30,4,46
"like show",6,1,6
"like singing",1,1,2
"like site",1,1,2
"like son",1,2,2
"like spring",1,1,3
"like sugar",1,1,2
"like taking",10,1,4
"like talking",1,1,8
"like thank",14,1,20
"like things",10,1,7
"like think",27,1,15
"like three",3,1,2
"like today",6,1,19
"like trip",1,1,1
"like two",10,2,14
"like type",1,1,3
"like us",19,1,35
"like using",4,1,2
"like ve",20,2,20
"like ve got",4,1,3
"like want",7,1,6
"like way",9,1,4
"like well",5,1,5
"like will",15,1,18
"like wine",3,1,1
"like word",2,1,3
"like yet",1,1,2
"likely get",6,1,2
"likely will",9,3,3
"likely win",1,1,1
"limbaugh s",1,1,1
"lime juice",9,2,1
"lime pie",2,1,4
"limited resources",1,1,1
"lindsay lohan",2,1,6
"line get",3,1,2
"line one",4,1,2
"line really",1,1,1
"line s",5,1,7
"line still",2,1,2
"line went",1,1,1
"line will",3,1,2
"lion king",1,2,7
"list favorite",2,1,2
"list goes",9,1,2
"list just",3,1,3
"list last",1,1,2
"list top",1,1,3
"list will",4,1,1
"listen live",1,1,2
"little bit",138,13,58
"little bit like",1,1,1
"little boy",25,3,8
"little different",7,2,2
"little disappointed",2,1,1
"little doubt",2,2,1
