"","blog.txt","news.txt","twitter.txt"
"wednesday afternoon",4,2,2
"wednesday april",7,1,3
"wednesday got",2,1,2
"wednesday night",17,4,19
"wednesday nights",1,1,4
"wednesday will",2,1,4
"week ago",33,3,14
"week buy",1,1,2
"week called",1,1,1
"week can",10,1,16
"week days",2,1,4
"week ended",1,1,2
"week event",2,1,1
"week gave",4,1,1
"week good",9,1,7
"week got",16,1,4
"week half",4,1,6
"week hard",3,1,1
"week high",1,1,3
"week im",22,2,28
"week including",1,1,1
"week later",15,3,3
"week might",3,1,2
"week monday",5,1,2
"week one",20,2,5
"week said",6,2,3
"week show",2,1,3
"week since",10,1,5
"week stay",1,1,8
"week still",9,1,3
"week sunday",3,1,1
"week today",6,1,14
"week two",27,1,9
"week us",1,1,2
"week want",3,1,6
"weekend can",6,1,9
"weekend classic",1,1,1
"weekend going",7,1,13
"weekend good",2,1,14
"weekend season",1,1,1
"weekend weekend",1,1,2
"weeks ago",152,11,43
"weeks going",8,1,6
"weeks later",25,1,3
"weeks leading",2,1,1
"weeks may",2,2,1
"weeks notice",2,1,1
"weeks now",17,1,12
"weeks old",7,2,1
"weeks till",3,1,5
"weeks time",13,1,5
"weight loss",58,1,29
"weight world",1,1,1
"weird way",2,1,2
"welcome news",1,1,1
"welcome one",1,1,2
"well almost",6,1,7
"well always",8,1,6
"well anyone",2,2,1
"well aware",17,2,4
"well best",4,1,9
"well better",2,1,8
"well beyond",5,2,2
"well big",4,1,5
"well cards",2,1,1
"well come",7,1,14
"well couple",6,1,3
"well dont",13,1,28
"well enough",22,3,6
"well even",12,1,4
"well follow",1,1,10
"well future",4,2,2
"well future endeavors",1,1,1
"well get",29,3,47
"well go",8,1,31
"well good",32,1,37
"well great",12,1,11
"well hands",1,1,1
"well havent",2,1,2
"well ill",6,1,24
"well im",33,1,96
"well just",54,1,50
"well last",23,1,8
"well least",21,1,44
"well looks",4,1,7
"well made",14,1,7
"well make",14,1,24
"well many",14,1,3
"well may",11,1,4
"well maybe",30,1,20
"well maybe just",4,1,2
"well might",8,1,10
"well monday",1,1,1
"well new",13,1,11
"well one",35,2,20
"well others",3,1,4
"well pay",1,1,1
"well pick",2,1,2
"well played",6,1,29
"well ready",2,1,4
"well s",1,1,3
"well said",8,3,31
"well saturday",4,1,1
"well school",2,1,2
"well see",47,1,99
"well side",1,1,1
"well since",9,1,4
"well spring",1,2,2
"well start",6,1,9
"well talk",3,1,10
"well thats",20,1,61
"well theres",3,2,10
"well today",10,1,16
"well wasnt",2,2,6
"well way",17,2,9
"well whole",2,1,1
"well work",6,2,9
"well year",5,1,7
"wells fargo",7,3,12
"went ahead",11,2,1
"went around",8,1,4
"went back",108,2,13
"went bad",1,1,6
"went car",2,1,1
"went crazy",3,1,2
"went dead",3,1,2
"went home",32,1,15
"went hospital",2,1,1
"went long",4,1,1
"went lunch",8,1,1
"went outside",6,2,3
"went quick",1,1,1
"went right",13,2,3
"went school",11,1,8
"went sleep",2,1,15
"went st",2,1,2
"went well",25,1,58
"went wrong",20,2,6
"werent enough",4,2,2
"west bank",9,2,2
"west bank gaza",2,1,1
"west coast",24,6,53
"west east",1,1,1
"west side",13,4,19
"west virginia",5,4,18
"westminster abbey",3,1,1
"weve decided",6,1,1
"weve done",8,2,6
"weve got",23,16,104
"weve just",2,1,4
"weve made",1,1,3
"weve met",2,1,5
"weve received",2,1,1
"weve saying",1,1,1
"weve seen",9,3,14
"weve talking",1,1,2
"weve working",2,1,5
"what’s best",3,1,2
"what’s happening",17,1,2
"whatever going",5,1,2
"whatever happens",8,1,7
"whatever hes",1,1,1
"whatever may",5,2,2
"whatever takes",9,2,4
"whatever want",15,1,23
"whatever will",2,1,1
"whats amazing",2,1,2
"whats best",3,1,34
"whats favorite",4,1,101
"whats going",26,6,89
"whats going happen",6,1,3
"whats good",1,1,108
"whats happening",8,3,34
"whats inside",2,1,1
"whats next",4,1,32
"whenever get",1,1,5
"whenever possible",14,2,3
"whenever see",4,1,12
"wherever can",5,1,1
"whether buy",3,1,1
"whether can",6,1,2
"whether gets",1,1,1
"whether go",3,1,2
"whether much",1,1,1
"whether people",7,1,1
"whether right",2,1,2
"whether there’s",1,1,1
"whether us",1,1,1
"whether will",19,2,5
"whether youre",6,1,9
"whipped cream",37,4,6
"white blue",10,1,9
"white flour",2,1,2
"white hair",5,1,6
"white house",60,16,32
"white house press",2,1,1
"white man",11,1,7
"white people",20,1,38
"white pink",5,1,1
"white red",6,1,2
"white said",1,2,1
"white smile",1,1,1
"white sox",4,2,11
"white stripes",3,1,2
"white wine",23,4,9
"whitney houston",4,1,56
"whole area",3,1,1
"whole bunch",10,1,12
"whole bunch people",1,1,2
"whole career",1,1,1
"whole country",6,1,1
"whole experience",4,1,1
"whole family",26,1,22
"whole generation",3,1,2
"whole grain",10,1,4
"whole life",25,1,39
"whole lot",65,3,25
"whole new",36,4,18
"whole new level",9,1,6
"whole new meaning",2,1,2
"whole ordeal",3,1,1
"whole pack",1,1,1
"whole set",3,1,1
"whole world",26,3,35
"whos going",3,2,45
"whos say",1,1,1
"whos still",2,1,5
"whose mission",1,1,1
"whose name",13,3,1
"wide enough",3,1,1
"wide range",28,2,4
"wide receiver",2,2,8
"wide variety",26,1,3
"widely available",11,1,2
"widely known",4,3,1
"widely regarded",6,1,1
"widely used",5,1,1
"wiener schnitzel",1,1,1
"wife always",4,1,1
"wife mother",6,1,2
"wife really",2,1,2
"wife said",2,1,4
"wife says",5,1,2
"wife two",2,1,1
"wild crazy",3,1,1
"will able",112,8,31
"will accept",9,1,9
"will act",8,1,8
"will actually",19,1,14
"will add",25,1,14
"will affect",19,1,2
"will affect us",1,1,1
"will air",2,1,8
"will aired",2,1,1
"will allow",51,5,11
"will allowed",8,1,4
"will almost",6,1,1
"will almost certainly",2,1,1
"will also",161,14,29
"will also create",1,1,1
"will always",123,6,127
"will always hold",1,1,1
"will always part",1,1,1
"will always remember",5,1,4
"will announced",16,1,10
"will anything",4,1,8
"will ask",9,3,14
"will attempt",4,1,4
"will attend",3,1,4
"will automatically",6,1,4
"will available",29,6,18
"will based",4,1,1
"will become",64,3,27
"will begin",39,3,7
"will benefit",6,4,7
"will best",13,1,14
"will big",3,1,7
"will biggest",1,1,4
"will break",7,1,6
"will bring",44,3,28
"will broadcast",3,1,1
"will buy",7,1,18
"will call",15,2,21
"will called",6,1,6
"will cause",9,1,3
"will celebrate",3,1,6
"will celebrate th",1,1,1
"will change",43,3,40
"will choose",14,1,8
"will chosen",14,1,3
"will close",10,1,8
"will come",122,16,106
"will come back",7,1,7
"will come handy",3,1,1
"will come next",2,1,1
"will consider",4,5,4
"will continue",96,13,34
"will continue support",1,1,1
"will cost",13,4,6
"will couple",1,1,1
"will course",6,1,1
"will cover",11,2,3
"will create",15,1,6
"will created",1,1,1
"will cut",10,1,4
"will days",2,1,2
"will debut",2,1,3
"will decide",5,2,8
"will definitely",37,1,48
"will definitely make",1,1,1
"will demonstrate",1,2,1
"will depend",7,1,3
"will die",11,1,16
"will direct",2,3,1
"will discover",5,2,1
"will discuss",7,1,8
"will display",8,1,1
"will done",20,1,13
"will drop",8,3,5
"will easily",4,1,1
"will effect",5,1,2
"will eligible",1,1,1
"will emerge",3,1,1
"will enable",7,3,2
"will end",49,4,25
"will enjoy",25,1,13
"will even",25,1,12
"will eventually",26,4,9
"will ever",55,1,82
"will ever leave",1,1,1
"will everything",7,1,1
"will expand",1,1,2
"will face",12,4,9
"will fail",9,2,5
"will fall",25,4,16
"will fall place",2,1,1
"will feature",21,2,6
"will featured",7,1,12
"will featuring",2,1,2
"will feel",27,1,16
"will ferrell",1,1,10
"will fill",9,1,4
"will finally",11,1,9
"will find",106,9,43
"will find one",1,1,1
"will find way",5,1,5
"will fine",4,2,15
"will fired",1,1,1
"will first",21,1,29
"will fly",4,1,7
"will focus",11,1,5
"will follow",23,1,101
"will force",7,2,4
"will free",12,1,10
"will fully",3,1,2
"will gain",1,1,2
"will generate",2,2,2
"will get",186,14,225
"will get worse",2,1,1
"will give",116,8,79
"will given",17,1,4
"will go",159,9,118
"will going",14,1,19
"will graduate",2,1,2
"will grow",19,1,9
"will handle",5,1,1
"will happen",64,4,43
"will happy",18,1,21
"will head",1,1,2
"will hear",18,1,8
"will held",18,4,14
"will help",129,9,74
"will hire",1,1,1
"will hit",19,3,13
"will hold",15,4,11
"will hope",3,1,3
"will host",4,3,12
"will hurt",4,1,7
"will immediately",5,1,2
"will improve",6,3,5
"will improvement",1,1,1
"will include",25,2,8
"will increase",16,2,3
"will indeed",6,1,1
"will interesting",8,1,15
"will interesting see",5,1,6
"will job",3,1,2
"will join",17,3,17
"will just",66,1,50
"will keep",74,7,63
"will know",62,1,35
"will last",41,2,30
"will late",4,1,4
"will lead",34,4,15
"will leave",42,1,7
"will left",10,1,4
"will less",6,1,3
"will let",41,1,68
"will likely",50,9,13
"will likely get",1,1,2
"will likewise",1,1,1
"will listen",8,1,14
"will long",5,1,6
"will longer",19,1,7
"will look",60,3,44
"will look like",14,2,7
"will looking",6,1,5
"will lose",16,1,23
"will made",20,1,4
"will make",169,13,138
"will make smile",3,1,1
"will many",8,3,6
"will mark",6,1,6
"will mark end",1,1,1
"will meet",11,2,16
"will million",1,1,1
"will miss",23,2,55
"will move",19,1,11
"will name",3,1,3
"will need",95,5,28
"will never",185,7,254
"will never come",3,1,5
"will never enough",1,1,2
"will new",11,1,16
"will next",14,2,28
"will notified",3,1,1
"will now",42,5,17
"will occur",5,1,2
"will offer",15,3,4
"will one",26,1,28
"will open",22,2,43
"will opportunity",7,1,1
"will participating",4,1,3
"will pass",14,1,15
"will pay",23,6,17
"will people",8,3,7
"will perform",5,1,5
"will performed",2,1,1
"will pick",13,3,6
"will play",18,7,39
"will played",4,1,7
"will playing",2,1,20
"will point",4,1,2
"will posting",13,1,8
"will prepare",3,1,1
"will present",8,4,6
"will presented",5,1,2
"will probably",94,1,34
"will protect",6,2,4
"will provide",21,8,9
"will published",11,1,2
"will put",30,2,20
"will quickly",6,1,2
"will raise",7,2,3
"will raised",2,1,1
"will reach",4,1,4
"will ready",11,1,7
"will receive",54,4,15
"will recognize",5,1,1
"will reduce",4,3,2
"will regret",8,1,1
"will release",7,2,8
"will released",13,2,16
"will rely",1,1,1
"will remain",37,6,5
"will remembered",7,2,5
"will reopen",1,1,12
"will report",1,4,5
"will require",18,4,1
"will result",14,1,2
"will return",22,3,13
"will reviewed",1,1,1
"will riding",1,1,1
"will rise",7,1,3
"will roll",3,1,5
"will rule",7,1,2
"will run",31,1,15
"will save",19,2,16
"will say",67,1,31
"will see",140,6,123
"will seek",4,1,2
"will selling",1,1,5
"will send",14,2,47
"will sent",10,1,2
"will serious",1,1,1
"will serve",13,4,3
"will set",21,1,7
"will settle",3,1,2
"will shift",2,1,2
"will show",35,3,27
"will shut",3,1,5
"will sign",2,1,5
"will sing",3,1,10
"will single",1,1,1
"will sit",6,1,4
"will sold",4,1,3
"will soon",55,4,40
"will speak",12,3,5
"will spend",10,3,9
"will spin",1,1,4
"will spread",2,1,2
"will start",45,2,37
"will starting",2,1,2
"will stay",17,1,16
"will step",2,1,4
"will stick",8,1,6
"will still",77,3,28
"will support",11,1,9
"will take",180,19,112
"will take away",2,1,1
"will take place",15,2,7
"will take time",9,1,3
"will taking",15,2,7
"will talk",11,1,17
"will teach",9,2,6
"will team",1,1,1
"will tell",66,3,50
"will temporarily",1,1,1
"will thing",1,2,2
"will throw",5,1,11
"will time",18,1,12
"will tolerate",7,1,1
"will top",4,1,3
"will travel",6,1,3
"will try",46,2,57
"will turn",31,1,9
"will two",10,1,2
"will ultimately",7,1,2
"will understand",19,1,6
"will undoubtedly",4,1,1
"will unveil",1,2,2
"will update",9,1,9
"will use",32,3,21
"will vote",4,2,7
"will wait",23,2,17
"will want",29,3,10
"will want know",1,1,1
"will weigh",1,1,2
"will well",11,1,6
"will win",18,1,66
"will winner",1,1,1
"will work",89,2,69
"will working",14,1,11
"will years",3,1,1
"william kate",2,1,2
"william kate middleton",1,1,1
"williams said",2,5,1
"willing pay",13,1,5
"willing put",2,1,1
"willing sacrifice",4,1,2
"willing spend",6,1,2
"willing take",7,1,6
"willing talk",2,1,3
"willing trade",1,1,1
"willing work",10,1,6
"win can",3,1,7
"win first",1,2,9
"win games",1,1,6
"win now",3,1,10
"win season",1,2,3
"win th",1,1,4
"win three",2,1,1
"win time",2,1,1
"win two",1,1,4
"win year",1,2,3
"window frames",2,1,1
"wine bar",3,4,8
"wine barrels",2,1,1
"wine beer",6,1,4
"wine bring",1,1,1
"wine can",1,1,1
"wine cheese",3,1,5
"wine coffee",2,1,2
"wine country",2,2,1
"wine list",6,5,5
"wine made",1,1,1
"wines also",1,1,1
"winner will",46,1,8
"winning first",1,1,4
"winning percentage",1,1,2
"winning streak",3,3,4
"winning ticket",1,1,4
"wins just",1,1,1
"winston churchill",7,1,13
"winter nights",1,1,2
"winter solstice",6,2,1
"winter squash",5,1,3
"winter weather",5,3,6
"wish list",14,1,10
"wish luck",15,1,53
"wish people",7,1,17
"wish well",2,1,5
"within days",20,6,1
"within feet",3,1,4
"within hours",18,1,3
"within minutes",24,2,9
"within next",15,3,10
"within next weeks",2,1,1
"within school",2,1,1
"within seconds",5,1,1
"within sight",1,1,1
"within weeks",12,1,1
"within years",5,2,3
"without asking",2,1,4
"without consent",2,1,1
"without delay",3,1,1
"without doubt",20,1,13
"without families",2,1,1
"without fight",4,1,1
"without help",6,1,4
"without much",28,1,3
"without permission",9,1,2
"without power",2,2,5
"without putting",1,1,2
"without realizing",4,1,4
"without seeing",5,1,1
"without stopping",5,1,5
"without two",2,1,1
"without use",5,1,2
"without warning",9,1,1
"woke back",1,1,1
"woman goes",1,1,1
"woman got",1,1,1
"woman named",9,1,1
"woman one",2,1,3
"woman run",1,1,1
"woman said",6,1,2
"woman trying",2,1,3
"woman will",4,1,1
"women dont",4,1,7
"women like",8,1,12
"women live",2,1,1
"women make",3,1,3
"women may",4,1,1
"women men",14,1,7
"women want",8,1,7
"won best",2,2,9
"won election",2,1,3
"won first",3,2,13
"won four",1,1,1
"won game",3,2,10
"won grammy",1,1,2
"won last",2,2,4
"won one",1,1,3
"won second",2,2,2
"won three",1,3,5
"won two",2,3,3
"won’t even",10,1,1
"won’t take",11,1,1
"wonder many",10,1,32
"wonder one",5,1,1
"wonderful time",21,1,21
"wonderful way",6,1,3
"wondering im",2,1,2
"wondering whether",5,1,2
"wont able",11,6,32
"wont anything",1,1,5
"wont cut",1,1,3
"wont easy",3,1,1
"wont end",1,1,3
"wont even",9,1,13
"wont feel",2,2,2
"wont fight",1,1,2
"wont find",5,1,5
"wont forget",2,1,5
"wont get",20,1,37
"wont give",2,1,19
"wont go",16,1,21
"wont last",6,2,13
"wont leave",3,1,8
"wont like",5,1,4
"wont make",1,1,20
"wont need",3,1,2
"wont run",1,1,1
"wont stay",1,1,4
"wont take",2,2,17
"wont talk",1,1,3
"wont turn",1,1,2
"worcestershire sauce",2,1,1
"word english",2,1,3
"word got",1,1,3
"word processing",1,1,1
"words describe",9,1,8
"words friends",2,1,10
"words just",9,1,2
"words old",1,1,1
"words one",6,1,1
"work —",1,1,1
"work also",16,1,3
"work can",24,2,22
"work can get",1,1,4
"work course",2,1,1
"work day",26,1,39
"work doesnt",1,1,3
"work done",37,2,42
"work ethic",12,2,5
"work ever",5,1,4
"work force",5,2,2
"work future",3,1,1
"work get",12,1,15
"work good",12,1,20
"work great",12,1,19
"work hard",43,4,49
"work hard get",1,1,2
"work history",1,1,2
"work important",2,1,2
"work involved",3,1,2
"work know",2,1,1
"work local",3,2,2
"work long",6,2,7
"work lot",6,1,8
"work make",11,1,7
"work need",5,1,11
"work now",12,1,29
"work often",2,1,1
"work paper",1,2,2
"work place",5,1,4
"work play",4,2,6
"work plus",1,1,2
"work produced",1,1,1
"work progress",23,1,4
"work put",7,1,10
"work real",1,1,4
"work restaurant",1,1,4
"work said",2,2,1
"work set",2,1,1
"work something",6,1,16
"work state",2,1,2
"work still",9,1,8
"work sure",1,1,3
"work time",14,1,18
"work together",35,2,39
"work us",11,2,8
"work way",23,2,15
"work well",48,1,19
"work wife",1,1,1
"work will",28,1,12
"work youre",2,1,7
"worked day",4,1,3
"worked full",1,1,1
"worked hard",30,2,24
"worked project",2,2,1
"worked still",1,1,1
"worked tirelessly",4,1,1
"worked together",12,2,4
"worked variety",1,1,1
"worked way",5,1,4
"worked well",15,1,3
"workforce development",3,2,1
"working class",34,1,5
"working even",2,1,2
"working farm",1,1,1
"working home",10,2,14
"working hours",3,1,3
"working man",2,1,5
"working new",10,1,54
"working people",7,1,2
"working plan",1,1,2
"working project",4,1,4
"working projects",9,1,2
"working public",2,1,1
"working second",2,1,2
"working side",1,1,1
"working title",4,2,2
"working today",6,1,11
"working toward",4,1,3
"working well",9,1,9
"working without",1,1,1
"works like",4,1,1
"works one",6,1,2
"works perfectly",2,1,2
"works progress",3,1,2
"works public",1,1,1
"works way",4,1,3
"works works",4,1,2
"world always",5,1,4
"world bank",5,1,3
"world can",27,1,11
"world champion",5,2,3
"world championship",2,1,4
"world championships",7,2,4
"world class",2,1,5
"world cup",23,1,26
"world game",2,1,1
"world go",2,1,16
"world im",4,1,13
"world including",8,1,3
"world know",18,1,15
"world leader",4,2,2
"world look",2,1,4
"world music",1,1,2
"world must",6,1,5
"world peace",7,2,32
"world see",11,2,6
"world seeing",1,1,3
"world seems",5,1,2
"world series",11,2,40
"world thought",2,1,1
"world trade",19,2,1
"world trade center",15,1,1
"world us",2,1,2
"world want",9,1,4
"world war",70,7,4
"world watching",4,1,5
"world well",9,1,1
"world wide",11,1,7
"world without",5,1,4
"world words",2,1,2
"world world",6,1,2
"world’s largest",12,1,2
"worlds biggest",1,1,2
"worlds collide",2,1,1
"worlds first",1,1,1
"worlds largest",6,1,5
"worry now",1,1,1
"worry will",5,1,6
"worse come",1,1,1
"worse dont",1,1,1
"worse since",1,1,1
"worst record",1,2,1
"worst time",3,1,5
"worth million",2,3,2
"worth millions",3,1,1
"worth noting",11,1,7
"worth risk",1,1,1
"worth seeing",6,1,6
"worth wait",6,1,7
"worth work",3,1,3
"wouldn’t much",1,1,1
"wouldnt even",5,1,7
"wouldnt first",1,1,1
"wouldnt fit",1,1,1
"wouldnt get",6,1,6
"wouldnt know",9,1,12
"wouldnt let",11,1,15
"wouldnt made",3,1,2
"wouldnt make",1,1,5
"wouldnt need",2,1,4
"wouldnt put",3,1,3
"wouldnt say",6,1,9
"wouldnt want",15,2,24
"wouldnt without",1,1,3
"wouldve loved",1,1,3
"wrap arms",1,1,3
"wright said",1,1,1
"write book",20,2,11
"write music",7,1,2
